play_id,title,group_id,page_count,scene_count,speech_count,character_rows,role_coverage,hangdang_coverage,edge_count,density,max_edge_weight,top_character,suspicious_name_count,suspicious_name_examples,flags
01017014,鄚州庙,01000000,4,6,83,11,0.636364,0.454545,30,0.545455,30,施世纶,0,,
01018001,朝歌恨,01000000,23,39,517,39,0.230769,0.179487,149,0.20108,67,姬昌,1,众人:generic_speaker,suspicious_character_names
01018002,孝妇羹,01000000,10,10,201,8,0.75,0.75,28,1.0,79,张氏,0,,
01018003,骂阎罗,01000000,9,3,178,13,0.461538,0.384615,41,0.525641,138,郭胡迪,0,,
01018004,望儿楼,01000000,3,1,11,2,1.0,1.0,1,1.0,9,窦太真,0,,single_scene;low_speech_count
01018005,排王赞,01000000,6,3,67,7,0.857143,0.571429,17,0.809524,41,崇祯,0,,
01018006,煤山恨,01000000,4,1,24,7,0.428571,0.285714,21,1.0,17,崇祯,0,,single_scene
01018007,龙凤呈祥,01000000,5,1,144,5,1.0,0.8,6,0.6,117,普胡子,0,,single_scene
01018008,盘山,01000000,4,4,62,4,0.5,0.5,3,0.5,97,郭得福,0,,
01018011,五人义,01000000,7,6,156,16,0.625,0.4375,63,0.525,53,周文元,1,众人:generic_speaker,suspicious_character_names
01018012,戏叔,01000000,5,1,134,3,1.0,1.0,3,1.0,171,潘金莲,0,,single_scene
01018013,迷人馆,01000000,9,16,186,22,0.909091,0.863636,45,0.194805,92,九花娘,0,,
01018014,冀州城,01000000,8,15,161,19,0.578947,0.526316,54,0.315789,34,马超,0,,
01019001,进妲己,01000000,21,38,438,41,0.439024,0.219512,129,0.157317,53,苏护,0,,
01019002,过五关,01000000,9,15,203,20,0.6,0.4,45,0.236842,35,关羽,0,,
01019003,三顾茅庐,01000000,17,21,384,31,0.645161,0.483871,81,0.174194,74,刘备,0,,
01019004,舌战群儒,01000000,6,4,98,10,0.5,0.4,30,0.666667,55,诸葛亮,0,,
01019005,马前泼水,01000000,10,9,262,12,0.5,0.416667,25,0.378788,133,崔氏,0,,
01019006,讨荆州,01000000,7,6,127,17,0.352941,0.294118,70,0.514706,63,鲁肃,1,众人:generic_speaker,suspicious_character_names
01019009,曾头市,01000000,4,5,67,13,0.538462,0.461538,26,0.333333,45,史文恭,1,众人:generic_speaker,suspicious_character_names
01019010,佘塘关,01000000,3,3,73,4,0.5,0.5,4,0.666667,110,杨业,0,,
01019011,九龙杯,01000000,5,5,119,12,0.583333,0.583333,25,0.378788,69,杨香武,0,,
01019012,镇潭州,01000000,6,12,123,11,0.636364,0.363636,30,0.545455,49,岳飞,0,,
01019013,磐河战,01000000,5,7,77,9,0.555556,0.444444,27,0.75,20,袁绍,0,,
01020001,麦城升天,01000000,24,42,549,52,0.134615,0.115385,276,0.208145,54,关羽,0,,
01020002,戏迷传,01000000,5,3,77,10,0.7,0.7,27,0.6,23,伍音,0,,
01020003,汾河湾,01000000,9,5,220,5,1.0,0.8,3,0.3,357,薛仁贵,0,,
01020004,别母乱箭,01000000,6,6,125,12,0.833333,0.75,27,0.409091,63,周遇吉,0,,
01020005,义旗令,01000000,5,5,103,20,0.65,0.45,97,0.510526,19,薛金龙,0,,
01020006,穆柯寨,01000000,6,10,132,6,0.833333,0.833333,11,0.733333,158,焦赞,1,众人:generic_speaker,suspicious_character_names
01020007,凤凰山,01000000,7,10,129,18,0.555556,0.5,46,0.300654,30,尉迟恭,0,,
01020008,燕青打擂,01000000,4,6,74,17,0.647059,0.470588,64,0.470588,13,吴用,1,众人:generic_speaker,suspicious_character_names
01020009,采花赶府,01000000,5,2,106,8,0.625,0.625,28,1.0,56,刘文艳,0,,
01020010,青楼梦,01000000,10,10,281,14,0.714286,0.5,49,0.538462,120,金不换,0,,
01020011,送花楼会,01000000,5,2,110,3,1.0,1.0,3,1.0,131,秋华,0,,
01020012,拷红,01000000,3,1,82,4,1.0,1.0,6,1.0,131,红娘,0,,single_scene
01020013,铁公鸡,01000000,15,24,341,35,0.428571,0.4,110,0.184874,74,向荣,0,,
01021001,许田射鹿,01000000,29,43,754,48,0.229167,0.1875,286,0.253546,79,曹操,1,众人:generic_speaker,suspicious_character_names
01021002,霸王别姬,01000000,5,5,65,7,0.571429,0.285714,11,0.52381,52,项羽,0,,
01021004,玉玲珑,01000000,7,6,195,13,0.846154,0.769231,30,0.384615,54,梁红玉,0,,
01021005,泗州城,01000000,5,6,75,14,0.642857,0.571429,17,0.186813,58,水母娘娘,1,众人:generic_speaker,suspicious_character_names
01021006,天宝图,01000000,32,56,774,60,0.633333,0.5,172,0.097175,74,华子林,0,,
01021007,雪夜访普,01000000,5,2,84,8,1.0,0.75,28,1.0,47,赵普,0,,
01021008,双合印,01000000,3,1,38,3,1.0,1.0,1,0.333333,67,王月梅,0,,single_scene
01022001,将相和,01000000,6,8,91,8,0.25,0.125,13,0.464286,44,李贤,0,,
01022002,哭祖庙,01000000,6,6,66,11,0.545455,0.454545,14,0.254545,37,刘谌,0,,
01022004,明末遗恨,01000000,6,3,119,13,0.538462,0.461538,56,0.717949,59,王承恩,1,众人:generic_speaker,suspicious_character_names
01022005,青风寨,01000000,6,8,168,9,0.666667,0.555556,18,0.5,83,李逵,0,,
01022006,太平桥,01000000,5,7,75,10,0.8,0.7,19,0.422222,34,李克用,0,,
01022008,喂药,01000000,4,1,66,3,1.0,1.0,3,1.0,49,刘金定,0,,single_scene
01022009,打刀,01000000,4,1,110,3,1.0,1.0,3,1.0,115,吴衍能,0,,single_scene
01022010,飞叉阵,01000000,6,11,96,17,0.470588,0.411765,32,0.235294,36,马援,0,,
01022012,天宝图,01000000,37,62,840,69,0.695652,0.608696,237,0.101023,88,华子林,0,,
01023001,宏碧缘,01000000,30,40,855,30,0.466667,0.433333,172,0.395402,240,王伦,0,,
01023003,举鼎观画,01000000,7,2,198,4,0.75,0.75,6,1.0,186,薛蛟,0,,
01023004,三击掌,01000000,3,1,61,4,0.5,0.25,6,1.0,93,王宝钏,0,,single_scene
01023005,洗浮山,01000000,6,14,75,12,0.416667,0.416667,30,0.454545,28,余六,0,,
01023007,百凉楼,01000000,4,14,46,7,0.857143,0.714286,8,0.380952,26,朱元璋,0,,
01023008,乔醋,01000000,5,1,141,4,1.0,1.0,6,1.0,211,潘安仁,0,,single_scene
01023009,双锁山,01000000,5,7,57,5,0.6,0.6,8,0.8,30,高俊保,0,,
01023010,延安关,01000000,5,12,67,7,0.857143,0.571429,12,0.571429,31,杨宗保,0,,
01023012,焰火棍,01000000,4,3,102,4,1.0,1.0,6,1.0,64,焦赞,0,,
01024001,宏碧缘,01000000,27,43,629,50,0.46,0.42,186,0.151837,70,骆宏勋,0,,
01024002,宏碧缘,01000000,28,38,750,50,0.54,0.48,184,0.150204,143,骆宏勋,0,,
01024003,金马门,01000000,4,3,68,7,0.714286,0.571429,21,1.0,81,李白,0,,
01024004,游武庙,01000000,5,2,53,5,0.4,0.2,8,0.8,86,朱元璋,0,,
01024005,思凡,01000000,2,1,1,1,1.0,1.0,0,0.0,0,色空,0,,single_scene;low_speech_count
01024006,雪杯圆,01000000,6,5,150,9,0.555556,0.333333,20,0.555556,83,戚继光,0,,
01024007,挡幽王,01000000,5,3,35,6,0.5,0.5,11,0.733333,37,申伯侯,1,众人:generic_speaker,suspicious_character_names
01024008,佛门点元,01000000,18,34,416,28,0.571429,0.5,119,0.314815,57,李夫人,0,,
01024009,木门道,01000000,11,14,211,17,0.529412,0.470588,61,0.448529,65,司马懿,0,,
01025001,宏碧缘,01000000,27,41,671,48,0.333333,0.270833,185,0.164007,56,鲍自安,0,,
01025002,宏碧缘,01000000,24,21,523,42,0.309524,0.261905,209,0.242741,76,鲍自安,0,,
01025003,洗耳记,01000000,5,5,45,6,0.5,0.166667,9,0.6,30,尧帝,0,,
01025005,老西嫖院,01000000,4,2,68,4,0.75,0.75,6,1.0,113,曹老西,0,,
01025006,合凤裙,01000000,4,1,71,3,0.666667,0.666667,3,1.0,111,吴小姐,0,,single_scene
01025008,刘秀走国,01000000,6,4,102,5,0.8,0.8,8,0.8,79,姚期,0,,
01025009,取洛阳,01000000,7,5,189,13,0.615385,0.538462,56,0.717949,82,马武,1,众人:generic_speaker,suspicious_character_names
01025010,东宫扫雪,01000000,6,7,25,8,0.5,0.5,5,0.178571,14,刘彦真,0,,
01026002,受禅台,01000000,5,4,61,11,0.818182,0.636364,34,0.618182,21,汉献帝,0,,
01026003,兴赵灭屠,01000000,8,6,124,10,0.8,0.5,29,0.644444,43,韩厥,0,,
01026004,黑驴告状,01000000,10,14,193,20,0.65,0.55,48,0.252632,86,李保,1,众人:generic_speaker,suspicious_character_names
01026005,胭脂判,01000000,10,10,221,17,0.529412,0.411765,93,0.683824,57,王氏,0,,
01026007,滚鼓山,01000000,4,2,90,6,0.5,0.5,9,0.6,107,张飞,0,,
01026008,三结义,01000000,18,18,480,27,0.62963,0.444444,76,0.216524,130,关羽,0,,
01027002,三门街,01000000,11,14,252,28,0.535714,0.5,60,0.15873,50,李广,0,,
01027003,三门街,01000000,11,14,250,31,0.645161,0.612903,102,0.219355,43,胡逵,0,,
01027004,三门街,01000000,11,21,222,27,0.62963,0.518519,45,0.128205,32,范其鸾,0,,
01027005,三门街,01000000,9,13,172,35,0.628571,0.457143,126,0.211765,24,范其鸾,0,,
01027006,怒斩于神仙,01000000,11,13,218,30,0.466667,0.4,114,0.262069,55,孙策,0,,
01027007,戏牡丹,01000000,4,3,56,2,1.0,0.5,1,1.0,95,牡丹,0,,
01027008,打沙锅,01000000,5,4,96,5,0.8,0.6,8,0.8,51,山西人,0,,
01027009,山海关,01000000,11,14,180,30,0.5,0.4,92,0.211494,41,袁崇焕,1,众人:generic_speaker,suspicious_character_names
01027010,晋阳宫,01000000,7,7,153,6,0.666667,0.666667,15,1.0,73,尹妃,0,,
01027011,战潼台,01000000,5,9,78,6,0.833333,0.666667,7,0.466667,61,岳彦真,0,,
01027012,看香头,01000000,5,3,130,4,0.75,0.5,6,1.0,101,严氏,0,,
01027013,长生乐,01000000,5,4,129,20,0.8,0.6,80,0.421053,37,刘晨,1,众人:generic_speaker,suspicious_character_names
01028001,童女斩蛇,01000000,19,13,543,19,0.368421,0.315789,94,0.549708,156,李奇娥,0,,
01028002,九阳钟,01000000,27,31,655,42,0.785714,0.619048,176,0.204413,198,陈希真,0,,
01028003,行路哭灵,01000000,6,3,118,6,0.5,0.5,12,0.8,161,康氏,0,,
01028005,磨房产子,01000000,8,3,123,10,0.8,0.6,28,0.622222,81,李三娘,0,,
01028006,蜈蚣岭,01000000,4,7,54,7,0.571429,0.285714,15,0.714286,26,王飞天,0,,
01028007,困曹府,01000000,4,1,47,5,0.8,0.6,10,1.0,41,赵匡胤,0,,single_scene
01028009,沙桥饯别,01000000,4,2,52,7,0.857143,0.571429,21,1.0,46,李世民,0,,
01028010,背凳,01000000,7,3,192,3,1.0,1.0,3,1.0,204,张三,0,,
01029001,花田错,01000000,11,15,284,15,0.533333,0.466667,53,0.504762,97,周玉楼,0,,
01029002,关王庙,01000000,5,2,122,5,1.0,0.8,8,0.8,118,玉堂春,0,,
01029004,九阳钟,01000000,24,35,567,51,0.686275,0.509804,172,0.134902,122,陈希真,0,,
01029005,普球山,01000000,7,11,144,23,0.695652,0.521739,71,0.280632,50,蔡庆,0,,
01029006,山海关,01000000,11,10,187,30,0.633333,0.466667,60,0.137931,27,崇祯,0,,
01029007,吴汉杀妻,01000000,5,3,103,4,1.0,1.0,2,0.333333,102,吴汉,0,,
01030001,黛玉焚稿,01000000,9,8,177,16,0.125,0.125,55,0.458333,71,林黛玉,0,,
01030004,三雅园,01000000,15,23,429,23,0.434783,0.391304,73,0.288538,75,余乔龙,0,,
01030006,山海关,01000000,8,12,161,17,0.588235,0.294118,38,0.279412,57,袁崇焕,0,,
01030008,串珠记,01000000,10,10,245,13,0.615385,0.538462,54,0.692308,48,县官,0,,
01030009,贾政训子,01000000,7,5,97,9,1.0,0.777778,25,0.694444,32,贾政,0,,
01030010,十二红,01000000,10,4,411,5,0.4,0.4,8,0.8,592,毕朋,0,,
01031002,牢狱鸳鸯,01000000,14,16,277,23,0.652174,0.565217,104,0.411067,76,郦珊柯,0,,
01031003,博浪锥,01000000,4,5,55,7,0.428571,0.428571,14,0.666667,35,苍海公,1,众人:generic_speaker,suspicious_character_names
01031004,闺房戏,01000000,5,3,86,5,0.6,0.6,7,0.7,72,赵子昂,0,,
01031005,晴雯撕扇,01000000,8,6,157,8,0.25,0.25,22,0.785714,63,晴雯,0,,
01031006,莲花塘,01000000,4,8,59,10,0.9,0.9,10,0.222222,28,杨氏,0,,
01031008,桂阳城,01000000,9,10,173,12,0.416667,0.416667,42,0.636364,89,赵范,0,,
01031009,雍凉关,01000000,5,10,62,8,0.875,0.75,8,0.285714,34,诸葛亮,0,,
01031010,选元戎,01000000,7,8,136,17,0.529412,0.411765,75,0.551471,60,程咬金,1,众人:generic_speaker,suspicious_character_names
01031011,借茶活捉,01000000,8,2,157,4,0.5,0.5,6,1.0,292,张文远,0,,
01031012,瑶池会,01000000,7,5,141,12,0.25,0.166667,37,0.560606,63,东方朔,0,,
01032002,连环套,01000000,10,16,212,29,0.413793,0.344828,79,0.194581,38,黄天霸,1,众人:generic_speaker,suspicious_character_names
01032003,连环套,01000000,5,6,101,11,0.272727,0.272727,17,0.309091,54,朱光祖,0,,
01032005,新四十八扯,01000000,12,1,123,2,1.0,1.0,1,1.0,189,赵瑶颜,0,,single_scene
01032006,芙蓉诔,01000000,4,4,45,7,1.0,1.0,11,0.52381,30,贾宝玉,0,,
01032007,党人碑,01000000,7,4,137,13,0.461538,0.384615,43,0.551282,105,傅人龙,0,,
01032008,白傅遣姬,01000000,4,2,52,3,0.666667,0.333333,3,1.0,57,白居易,0,,
01032009,安五路,01000000,6,5,85,13,0.538462,0.384615,30,0.384615,37,孙权,0,,
01032012,浣纱溪,01000000,5,4,61,4,0.75,0.75,4,0.666667,61,范蠡,1,众人:generic_speaker,suspicious_character_names
01033001,狸猫换太子,01000000,45,35,1137,58,0.396552,0.275862,262,0.1585,177,陈琳,1,众人:generic_speaker,suspicious_character_names
01033002,水漫金山寺,01000000,6,3,113,10,0.5,0.3,38,0.844444,51,法海,1,众人:generic_speaker,suspicious_character_names
01033004,贺后骂殿,01000000,7,1,82,8,0.75,0.75,28,1.0,45,赵光义,0,,single_scene
01034003,汴梁图,01000000,7,8,169,8,0.5,0.375,21,0.75,116,王子,0,,
01034004,池水驿,01000000,9,9,233,13,0.384615,0.384615,22,0.282051,113,殷碧莲,0,,
01034006,镔铁剑,01000000,5,1,138,5,0.8,0.8,10,1.0,167,妹妹,0,,single_scene
01034007,艾孝子,01000000,8,2,161,8,1.0,0.875,18,0.642857,77,艾文仲,0,,
01034008,醋中醋,01000000,8,5,251,8,0.75,0.625,15,0.535714,199,张和尚,0,,
01035001,狸猫换太子,01000000,57,55,1368,64,0.171875,0.15625,387,0.191964,131,包拯,0,,
01035002,徐母骂曹,01000000,5,4,95,6,0.5,0.5,12,0.8,52,徐母,0,,
01035003,宝玉出家,01000000,4,3,60,11,0.636364,0.454545,26,0.472727,26,贾政,0,,
01035004,新三娘教子,01000000,15,7,327,10,0.6,0.5,36,0.8,137,王春娥,0,,
01035005,慈孝图,01000000,6,1,115,10,0.6,0.4,45,1.0,51,小姐,0,,single_scene
01035006,道州城,01000000,7,9,123,23,0.391304,0.391304,130,0.513834,26,沈云英,0,,
01035007,凤凰山,01000000,6,10,94,8,0.5,0.5,15,0.535714,41,马三保,0,,
01035008,麻姑献寿,01000000,7,6,80,9,0.888889,0.888889,22,0.611111,25,金母,0,,
01036002,双龙会,01000000,12,11,247,20,0.6,0.4,73,0.384211,79,杨继业,0,,
01036003,大香山,01000000,23,27,405,38,0.578947,0.342105,152,0.216216,73,妙善,0,,
01036004,翠花宫,01000000,8,2,256,8,0.875,0.875,28,1.0,163,大太监,0,,
01036005,天女散花,01000000,7,9,121,14,0.071429,0.071429,49,0.538462,70,沙弥甲,0,,
01036006,平贵别窑,01000000,4,2,55,3,0.666667,0.333333,3,1.0,91,薛平贵,0,,
01036007,刀劈三关,01000000,12,18,299,20,0.15,0.15,65,0.342105,75,雷万春,0,,
01037002,嫦娥奔月,01000000,7,16,114,17,0.058824,0.058824,23,0.169118,39,嫦娥,0,,
01037003,三字经,01000000,5,2,128,4,0.75,0.75,5,0.833333,86,温韬,0,,
01037004,葭萌关,01000000,5,8,108,10,0.2,0.2,21,0.466667,44,马超,1,众人:generic_speaker,suspicious_character_names
01037005,盘关,01000000,4,1,131,5,1.0,1.0,10,1.0,145,皂隶,0,,single_scene
01037006,碧游宫,01000000,18,8,370,20,0.05,0.05,92,0.484211,113,通天教主,0,,
01037007,界牌关,01000000,4,9,79,8,0.375,0.375,19,0.678571,33,罗通,0,,
01037008,打桃园,01000000,9,15,192,16,0.5,0.4375,55,0.458333,51,桃员外,0,,
01038001,珠帘寨,01000000,18,17,416,15,0.533333,0.533333,50,0.47619,149,李克用,0,,
01038002,取南郡,01000000,22,30,494,31,0.483871,0.354839,148,0.31828,151,周瑜,1,众人:generic_speaker,suspicious_character_names
01038003,芭蕉扇,01000000,9,17,231,19,0.263158,0.210526,44,0.25731,69,孙悟空,0,,
01038004,珍珠衫,01000000,7,3,168,5,0.6,0.6,10,1.0,196,薛妈妈,0,,
01038005,三世修,01000000,6,3,161,4,1.0,1.0,6,1.0,143,马氏,0,,
01038007,五雷报,01000000,10,6,137,16,0.4375,0.3125,80,0.666667,44,姚氏,0,,
01038009,湘江会,01000000,9,8,196,13,0.384615,0.230769,54,0.692308,73,齐景公,0,,
01038010,宁武关,01000000,4,7,60,11,0.363636,0.363636,15,0.272727,45,周遇吉,0,,
01039001,贩马记,01000000,32,30,876,39,0.358974,0.333333,154,0.207827,177,李奇,0,,
01039002,玉门关,01000000,11,22,240,28,0.321429,0.321429,98,0.259259,49,班超,1,众人:generic_speaker,suspicious_character_names
01039003,取南郡,01000000,17,17,345,31,0.419355,0.322581,150,0.322581,102,周瑜,1,众人:generic_speaker,suspicious_character_names
01039004,太君辞朝,01000000,6,3,75,11,0.636364,0.454545,40,0.727273,50,宋仁宗,0,,
01039005,戏姻缘,01000000,7,1,150,5,0.8,0.8,10,1.0,189,玉莲花,0,,single_scene
01039006,失金钗,01000000,15,13,258,14,0.428571,0.428571,38,0.417582,138,邹王氏,0,,
01039007,斩妲己,01000000,20,10,281,25,0.24,0.24,169,0.563333,62,姜尚,0,,
01040001,阎瑞生,01000000,29,27,807,41,0.439024,0.341463,162,0.197561,124,王莲英,0,,
01040003,馒头庵,01000000,15,8,387,8,0.625,0.625,17,0.607143,129,智能,0,,
01040004,倒厅门,01000000,5,1,69,2,1.0,1.0,1,1.0,137,满堂娇,0,,single_scene
01040005,万花船,01000000,13,14,408,17,0.411765,0.411765,53,0.389706,103,甘习文,0,,
01040006,金光阵,01000000,3,2,54,6,0.833333,0.833333,11,0.733333,61,樊梨花,0,,
01040007,郑恩做亲,01000000,19,15,511,34,0.382353,0.235294,216,0.385027,134,郑恩,1,众人:generic_speaker,suspicious_character_names
02001001,天官赐福,02000000,3,1,47,7,0.857143,0.857143,21,1.0,27,财神,0,,single_scene
02001002,三多九如,02000000,2,1,19,5,0.6,0.6,10,1.0,17,多寿星君,0,,single_scene;low_speech_count
02001003,福禄寿荣,02000000,3,1,42,13,0.230769,0.230769,78,1.0,27,众仙,0,,single_scene
02001004,遐龄永祝,02000000,4,1,43,11,0.090909,0.090909,55,1.0,19,水官,0,,single_scene
02001005,风调雨顺,02000000,3,1,26,9,0.555556,0.333333,28,0.777778,11,释迦牟尼,0,,single_scene
02001008,财源辐辏,02000000,3,1,30,10,0.1,0.1,45,1.0,9,五路天官,0,,single_scene
02001009,八仙庆寿,02000000,6,1,67,11,0.181818,0.090909,55,1.0,33,何仙姑,0,,single_scene
02001013,文王卜卦,02000000,2,1,14,5,0.4,0.4,10,1.0,17,姬昌,0,,single_scene;low_speech_count
02001016,太师回朝,02000000,4,2,93,9,0.222222,0.222222,30,0.833333,83,纣王,0,,
02001017,太师托梦,02000000,4,3,42,5,0.6,0.6,10,1.0,44,纣王,0,,
02001019,攻潼关,02000000,5,7,73,13,0.153846,0.153846,43,0.551282,28,姜子牙,0,,
02001021,孝感天,02000000,9,6,185,19,0.210526,0.210526,96,0.561404,72,寤生,1,众人:generic_speaker,suspicious_character_names
02001022,孝感天,02000000,6,5,83,13,0.384615,0.384615,37,0.474359,24,武姜,0,,
02001023,孝感天,02000000,7,4,103,9,0.333333,0.333333,22,0.611111,34,颖考叔,0,,
02001026,米注山,02000000,10,12,164,11,0.363636,0.363636,27,0.490909,78,楚庄王,0,,
02001027,米注山,02000000,6,4,127,9,0.777778,0.666667,33,0.916667,53,蒍贾,0,,
02001028,米注山,02000000,5,3,67,12,0.333333,0.333333,48,0.727273,41,楚庄王,0,,
02001030,连环阵,02000000,9,10,176,17,0.117647,0.117647,54,0.397059,64,养由基,0,,
02001032,龙门山,02000000,9,16,157,17,0.235294,0.235294,57,0.419118,31,晋王,1,众人:generic_speaker,suspicious_character_names
02001033,搜孤救孤,02000000,9,9,177,16,0.5,0.5,55,0.458333,41,屠岸贾,0,,
02001034,搜孤救孤,02000000,4,3,79,9,0.777778,0.777778,18,0.5,58,韩厥,0,,
02001044,西施,02000000,22,37,477,41,0.219512,0.219512,132,0.160976,138,范蠡,0,,
02001046,装疯,02000000,6,1,133,6,0.5,0.5,15,1.0,125,孙膑,0,,single_scene
02001047,五雷阵,02000000,2,2,25,6,0.833333,0.333333,4,0.266667,23,海潮,0,,
02001048,五雷阵,02000000,2,4,19,4,0.75,0.75,4,0.666667,14,毛蕡,0,,low_speech_count
02001049,五雷阵,02000000,4,5,63,5,0.8,0.8,4,0.4,46,孙膑,0,,
02001050,五雷阵,02000000,3,4,50,6,0.833333,0.833333,6,0.4,36,毛遂,0,,
02001056,幻化,02000000,3,1,34,2,1.0,0.5,1,1.0,65,庄周,0,,single_scene
02002005,大十面,02000000,3,1,42,6,0.5,0.5,15,1.0,17,韩信,1,众人:generic_speaker,single_scene;suspicious_character_names
02002007,韩信,02000000,34,29,802,41,0.121951,0.121951,187,0.228049,119,韩信,1,众人:generic_speaker,suspicious_character_names
02002016,卓文君,02000000,20,21,476,30,0.166667,0.166667,123,0.282759,149,司马相如,0,,
02002017,昭君出塞,02000000,5,1,87,7,0.428571,0.428571,21,1.0,61,王龙,1,众人:generic_speaker,single_scene;suspicious_character_names
02002030,太行山,02000000,5,1,86,3,0.666667,0.666667,3,1.0,65,姚刚,0,,single_scene
02002032,汉忠烈,02000000,16,16,340,26,0.115385,0.115385,64,0.196923,82,张纲,0,,
02002033,汉忠烈,02000000,15,11,323,38,0.026316,0.026316,235,0.334282,53,张纲,0,,
02002034,汉忠烈,02000000,10,9,225,24,0.041667,0.041667,94,0.34058,55,张纲,0,,
02002035,汉忠烈,02000000,13,12,271,14,0.285714,0.285714,38,0.417582,71,蔡婴,0,,
02003001,斩熊虎,02000000,4,2,45,5,0.6,0.4,10,1.0,38,冯显,0,,
02003003,捉放曹,02000000,4,3,68,7,0.571429,0.428571,16,0.761905,55,曹操,0,,
02003004,捉放曹,02000000,8,4,169,6,0.5,0.333333,13,0.866667,180,曹操,0,,
02003005,斩华雄,02000000,8,4,153,21,0.095238,0.095238,195,0.928571,34,袁绍,0,,
02003006,虎牢关,02000000,5,6,94,9,0.444444,0.444444,15,0.416667,36,张飞,0,,
02003013,凤凰台,02000000,6,5,112,12,0.166667,0.166667,36,0.545455,45,孙策,0,,
02003021,骂曹饯行,02000000,4,2,42,8,0.5,0.375,20,0.714286,26,众人,1,众人:generic_speaker,suspicious_character_names
02003022,打吉平,02000000,5,1,128,9,0.222222,0.222222,36,1.0,47,曹操,1,众人:generic_speaker,single_scene;suspicious_character_names
02003030,徐母骂曹,02000000,7,6,113,8,0.5,0.375,19,0.678571,51,徐母,0,,
02003033,汉阳院,02000000,10,11,229,23,0.782609,0.782609,94,0.371542,97,徐庶,0,,
02004001,龙凤呈祥,02000000,12,7,292,14,0.642857,0.428571,42,0.461538,69,刘备,0,,
02004002,龙凤呈祥,02000000,12,14,242,13,0.461538,0.461538,31,0.397436,75,刘备,0,,
02004004,取西川,02000000,8,7,188,8,0.375,0.375,18,0.642857,79,张飞,0,,
02004008,反西凉,02000000,7,16,148,15,0.333333,0.333333,36,0.342857,40,马超,0,,
02004018,战合肥,02000000,9,9,154,21,0.190476,0.190476,75,0.357143,23,曹操,1,众人:generic_speaker,suspicious_character_names
02004020,瓦口关,02000000,8,11,137,17,0.411765,0.411765,49,0.360294,38,张飞,0,,
02004028,造白袍,02000000,5,4,86,12,0.416667,0.416667,23,0.348485,31,刘备,0,,
02004029,造白袍,02000000,6,5,134,11,0.636364,0.636364,30,0.545455,44,张飞,0,,
02004047,撤兵增灶,02000000,14,21,264,27,0.111111,0.111111,104,0.296296,47,司马懿,1,众人:generic_speaker,suspicious_character_names
02004052,定中原,02000000,8,4,195,8,0.75,0.625,20,0.714286,101,司马师,0,,
02004053,探营,02000000,3,1,16,2,1.0,0.5,1,1.0,29,姜维,0,,single_scene;low_speech_count
02005002,观容,02000000,3,1,35,3,1.0,0.666667,3,1.0,27,金氏,0,,single_scene
02005006,九莲灯,02000000,7,2,176,12,0.333333,0.333333,66,1.0,61,闵觉,0,,
02005007,九莲灯,02000000,9,6,103,13,0.307692,0.230769,28,0.358974,23,闵觉,0,,
02005008,九莲灯,02000000,13,7,167,12,0.5,0.5,34,0.515152,44,单有缘,0,,
02005009,九莲灯,02000000,11,9,144,16,0.3125,0.3125,47,0.391667,61,单洪,0,,
02005010,九莲灯,02000000,13,8,170,20,0.3,0.25,34,0.178947,35,傅奴,0,,
02005011,九莲灯,02000000,11,14,142,20,0.3,0.3,26,0.136842,30,闵觉,0,,
02005012,九莲灯,02000000,14,18,226,29,0.241379,0.241379,106,0.261084,37,单洪,0,,
02005013,九莲灯,02000000,12,7,143,12,0.416667,0.333333,26,0.393939,46,店婆,0,,
02005014,九莲灯,02000000,10,7,113,17,0.352941,0.294118,39,0.286765,35,傅奴,0,,
02005015,九莲灯,02000000,12,8,206,18,0.333333,0.277778,62,0.405229,50,单洪,0,,
02005025,三家店,02000000,7,2,165,4,0.75,0.75,6,1.0,87,史大奈,0,,
02005026,观阵,02000000,4,1,54,6,0.833333,0.333333,15,1.0,49,秦琼,0,,single_scene
02005028,报信,02000000,3,2,56,6,0.833333,0.5,6,0.4,57,秦琼,0,,
02005029,倒铜旗,02000000,7,9,108,10,0.2,0.2,24,0.533333,38,秦琼,0,,
02005031,四平山,02000000,12,16,203,25,0.36,0.24,73,0.243333,45,李元霸,0,,
02005032,晋阳宫,02000000,9,5,231,18,0.444444,0.444444,84,0.54902,48,杨广,0,,
02005033,晋阳宫,02000000,7,6,152,6,0.666667,0.666667,15,1.0,71,尹妃,0,,
02005034,千金闸,02000000,10,4,169,16,0.3125,0.25,65,0.541667,69,罗成,0,,
02006002,千秋岭,02000000,10,8,241,9,0.444444,0.444444,22,0.611111,113,尉迟恭,0,,
02006004,锁五龙,02000000,11,10,141,16,0.875,0.75,70,0.583333,35,单雄信,0,,
02006008,秦王吊孝,02000000,4,2,51,10,0.8,0.4,37,0.822222,21,李世民,0,,
02006009,御果园,02000000,7,8,147,16,0.5,0.375,56,0.466667,40,李建成,0,,
02006021,药王卷,02000000,7,6,140,17,0.294118,0.294118,58,0.426471,56,孙思邈,0,,
02006025,安天会,02000000,3,1,38,5,0.8,0.8,10,1.0,9,李靖,0,,single_scene
02006026,观音院,02000000,4,3,56,6,0.333333,0.166667,15,1.0,29,了然,0,,
02006027,黑风山,02000000,3,3,43,5,0.4,0.4,4,0.4,43,孙悟空,0,,
